20251103,085900,295.02,295.02,295.02,295.02,50,0
20251103,090000,295.39,296.21,295,296.21,112,0
20251103,090100,296.1,296.62,296.03,296.62,115,0
20251103,090200,296.59,296.59,296.43,296.54,10,0
20251103,090400,296.51,296.51,296.51,296.51,1,0
20251103,090500,296.54,296.54,296.54,296.54,1,0
20251103,090600,296.92,296.92,296.88,296.88,9,0
20251103,090700,296.95,296.98,296.87,296.89,28,0
20251103,090800,296.98,297,296.84,296.86,38,0
20251103,090900,296.99,297,296.82,296.82,25,0
20251103,091000,296.94,297.1,296.94,297.01,70,0
20251103,091100,297.3,297.42,297.25,297.28,25,0
20251103,091200,297.28,297.28,297.28,297.28,32,0
20251103,091300,297.4,297.5,297.37,297.46,86,0
20251103,091400,297.36,297.36,297.1,297.1,7,0
20251103,091500,297.29,297.42,297.29,297.41,24,0
20251103,091600,297.24,297.34,297.23,297.34,17,0
20251103,091700,297.16,297.16,296.76,296.76,55,0
20251103,091800,296.82,296.82,296.76,296.76,8,0
20251103,092200,296.76,296.76,296.57,296.61,36,0
20251103,092300,296.52,296.6,296.46,296.6,8,0
20251103,092400,296.76,296.76,296.76,296.76,1,0
20251103,092500,297,297.05,297,297.05,44,0
20251103,092600,297.15,297.17,297.15,297.17,18,0
20251103,092700,297.15,297.15,297.06,297.06,41,0
20251103,092800,297.15,297.16,297.15,297.16,3,0
20251103,092900,297.13,297.13,297.13,297.13,1,0
20251103,093000,297.1,297.21,297.1,297.21,10,0
20251103,093200,297.2,297.2,297.2,297.2,1,0
20251103,093300,297.11,297.11,296.81,296.81,134,0
20251103,093400,296.85,296.85,296.85,296.85,1,0
20251103,093700,296.96,297.11,296.96,297,16,0
20251103,093800,297.27,297.27,297.18,297.18,2,0
20251103,094300,297.15,297.3,297.15,297.2,71,0
20251103,094400,297.16,297.18,297.16,297.18,2,0
20251103,094500,297.15,297.15,297.05,297.05,40,0
20251103,094700,297.15,297.15,297.06,297.06,2,0
20251103,094800,297.13,297.24,297.05,297.24,21,0
20251103,094900,297.24,297.24,297.14,297.14,4,0
20251103,095000,297.3,297.32,297.28,297.32,25,0
20251103,095200,297.33,297.41,297.23,297.24,67,0
20251103,095300,297.42,297.49,297.32,297.46,44,0
20251103,095400,297.46,297.5,297.46,297.5,50,0
20251103,095600,297.5,297.5,297.48,297.5,32,0
20251103,095700,297.5,297.5,297.5,297.5,15,0
20251103,095800,297.49,297.49,297.43,297.43,8,0
20251103,095900,297.5,297.58,297.41,297.41,38,0
20251103,100000,297.21,297.59,297.21,297.59,19,0
20251103,100100,297.7,298.01,297.7,298.01,160,0
20251103,100200,298.01,298.18,298.01,298.18,14,0
20251103,100300,298.42,299,298.4,299,174,0
20251103,100400,298.86,298.86,298.56,298.61,104,0
20251103,100500,298.78,298.98,298.61,298.98,149,0
20251103,100600,298.98,299.17,298.98,299.09,162,0
20251103,100700,299.08,300.05,299.07,299.87,786,0
20251103,100800,299.86,300.14,299.82,299.85,175,0
20251103,100900,299.87,299.87,299.79,299.87,80,0
20251103,101000,299.79,299.79,299.31,299.46,248,0
