20250805,085900,307.53,307.53,307.53,307.53,1,0
20250805,090000,307.51,307.57,307.51,307.57,24,0
20250805,090100,307.51,307.57,307.42,307.57,43,0
20250805,090200,307.57,308.03,307.57,308,65,0
20250805,090300,308,308.1,307.85,308.1,48,0
20250805,090400,308.12,308.25,308.12,308.19,27,0
20250805,090600,308.24,308.24,308.13,308.15,17,0
20250805,090700,308.15,308.24,308.15,308.24,14,0
20250805,090800,308.14,308.43,308.12,308.43,231,0
20250805,090900,308.29,308.43,308.29,308.4,20,0
20250805,091000,308.3,308.3,308.13,308.14,14,0
20250805,091200,308.13,308.13,308.13,308.13,4,0
20250805,091400,308.12,308.12,308.12,308.12,1,0
20250805,091500,308.12,308.12,308.12,308.12,9,0
20250805,091600,308.13,308.13,308.13,308.13,2,0
20250805,091700,308.04,308.04,308.04,308.04,1,0
20250805,091900,308.1,308.1,308.1,308.1,2,0
20250805,092000,308.03,308.03,307.88,307.88,10,0
20250805,092200,307.99,307.99,307.99,307.99,1,0
20250805,092400,308.06,308.11,307.98,307.98,5,0
20250805,092500,308.07,308.1,308.07,308.1,2,0
20250805,092900,308.13,308.13,308.13,308.13,17,0
20250805,093000,308.13,308.13,308.13,308.13,81,0
20250805,093100,308.13,308.13,308.13,308.13,3,0
20250805,093200,308.14,308.26,308.14,308.26,86,0
20250805,093300,308.26,308.26,308.26,308.26,48,0
20250805,093500,308.25,308.25,308.19,308.25,3,0
20250805,093600,308.25,308.26,308.25,308.26,2,0
20250805,093700,308.26,308.26,308.26,308.26,5,0
20250805,093800,308.26,308.26,308.26,308.26,30,0
20250805,093900,308.28,308.34,308.28,308.32,26,0
20250805,094000,308.27,308.27,308.27,308.27,1,0
20250805,094100,308.25,308.28,308.25,308.28,6,0
20250805,094200,308.24,308.24,308.17,308.17,8,0
20250805,094300,308.28,308.29,308.28,308.29,2,0
20250805,094400,308.27,308.27,308.27,308.27,1,0
20250805,094500,308.16,308.16,308.1,308.1,18,0
20250805,094600,308.1,308.1,308.1,308.1,7,0
20250805,094700,308.13,308.13,308.13,308.13,1,0
20250805,094900,308.14,308.14,308.02,308.03,21,0
20250805,095000,308,308,307.98,307.98,26,0
20250805,095200,308.01,308.02,308.01,308.02,3,0
20250805,095400,308.02,308.02,308.02,308.02,1,0
20250805,095500,308.02,308.02,308.02,308.02,7,0
20250805,095600,308.02,308.02,308.02,308.02,2,0
20250805,095800,307.97,307.97,307.97,307.97,2,0
20250805,095900,307.95,307.95,307.95,307.95,1,0
20250805,100000,307.94,307.94,307.67,307.68,48,0
20250805,100100,307.69,307.7,307.66,307.7,14,0
20250805,100200,307.79,307.79,307.79,307.79,6,0
20250805,100300,307.79,307.79,307.66,307.66,41,0
20250805,100400,307.58,307.58,307.45,307.51,225,0
20250805,100500,307.59,307.59,307.51,307.51,6,0
20250805,100600,307.51,307.51,307.51,307.51,3,0
20250805,100700,307.54,307.56,307.5,307.5,15,0
20250805,100800,307.5,307.5,307.5,307.5,9,0
20250805,100900,307.5,307.5,307.5,307.5,7,0
20250805,101000,307.51,307.51,307.47,307.47,19,0
20250805,101100,307.46,307.46,307.27,307.27,39,0
20250805,101200,307.22,307.22,307.05,307.22,134,0
20250805,101300,307.18,307.18,307.16,307.17,3,0
20250805,101400,307.18,307.18,307.18,307.18,8,0
20250805,101500,307.17,307.17,306.77,306.97,109,0
20250805,101600,307.14,307.14,307.14,307.14,3,0
20250805,101700,306.96,307.1,306.88,307.1,202,0
20250805,101800,306.98,307.08,306.97,307.08,15,0
20250805,101900,307.21,307.21,307.04,307.04,38,0
20250805,102000,307.03,307.03,306.95,306.96,53,0
20250805,102100,307.05,307.05,307.05,307.05,1,0
20250805,102200,307.09,307.25,307.09,307.25,12,0
20250805,102300,307.26,307.26,307.25,307.25,10,0
20250805,102400,307.25,307.25,307.25,307.25,10,0
20250805,102500,307.25,307.25,307.25,307.25,10,0
20250805,102700,307.23,307.24,307.23,307.24,4,0
20250805,102800,307.25,307.25,307.25,307.25,7,0
20250805,102900,307.25,307.25,307.24,307.24,6,0
20250805,103000,307.24,307.25,307.21,307.25,117,0
20250805,103100,307.25,307.25,307.25,307.25,6,0
20250805,103300,307.25,307.25,307.25,307.25,9,0
20250805,103400,307.38,307.41,307.38,307.38,81,0
20250805,103600,307.4,307.4,307.4,307.4,6,0
20250805,103700,307.4,307.4,307.4,307.4,28,0
20250805,103800,307.4,307.4,307.34,307.34,31,0
20250805,103900,307.33,307.33,307.33,307.33,2,0
20250805,104000,307.35,307.35,307.35,307.35,10,0
20250805,104200,307.36,307.38,307.36,307.38,6,0
20250805,104300,307.37,307.39,307.32,307.39,9,0
20250805,104400,307.39,307.39,307.39,307.39,3,0
20250805,104800,307.26,307.26,307.15,307.15,116,0
20250805,104900,307.14,307.14,307.14,307.14,3,0
20250805,105000,307.14,307.14,307.09,307.14,63,0
20250805,105200,307.1,307.1,307.1,307.1,2,0
20250805,105300,307.1,307.19,307.1,307.19,10,0
20250805,105400,307.21,307.21,307.11,307.11,10,0
20250805,105700,307.2,307.2,307.2,307.2,1,0
20250805,105800,307.2,307.2,307.2,307.2,1,0
20250805,105900,307.14,307.14,307.14,307.14,2,0
20250805,110000,307.19,307.19,307.19,307.19,1,0
20250805,110100,307.19,307.19,307.19,307.19,1,0
20250805,110200,307.19,307.19,307.09,307.09,10,0
20250805,110300,307.09,307.17,307.05,307.15,26,0
20250805,110400,307.13,307.13,307.13,307.13,2,0
20250805,110500,307.04,307.04,307.01,307.01,12,0
20250805,110700,307.07,307.07,307.07,307.07,1,0
20250805,110800,307.01,307.01,307,307,5,0
20250805,110900,307.01,307.01,306.96,306.96,15,0
20250805,111300,307.01,307.01,307.01,307.01,2,0
20250805,111500,306.96,307.04,306.96,307.04,21,0
20250805,111600,306.95,306.95,306.95,306.95,1,0
20250805,111700,306.95,306.97,306.93,306.94,33,0
20250805,112200,306.97,306.97,306.97,306.97,5,0
20250805,112800,307.08,307.13,307.08,307.12,12,0
20250805,112900,307.12,307.21,307.12,307.21,5,0
20250805,113000,307.13,307.13,307.13,307.13,15,0
20250805,113100,307.05,307.05,307.05,307.05,2,0
20250805,113300,307,307,306.98,306.98,30,0
20250805,114000,306.95,306.95,306.95,306.95,2,0
20250805,114100,306.94,306.94,306.94,306.94,2,0
